Symbol,Date,Open,High,Low,Close,Volume
HES,25-Dec-2018,36.43,36.43,36.43,36.43,0
HES-A,25-Dec-2018,46.47,46.47,46.47,46.47,0
HESM,25-Dec-2018,16.39,16.39,16.39,16.39,0
HF,25-Dec-2018,31.74,31.74,31.74,31.74,0
HFC,25-Dec-2018,46.77,46.77,46.77,46.77,0
HFRO,25-Dec-2018,12.2,12.2,12.2,12.2,0
HGH,25-Dec-2018,27.55,27.55,27.55,27.55,0
HGV,25-Dec-2018,24.54,24.54,24.54,24.54,0
HHC,25-Dec-2018,89.85,89.85,89.85,89.85,0
HHS,25-Dec-2018,2.5,2.5,2.5,2.5,0
HI,25-Dec-2018,36.42,36.42,36.42,36.42,0
HIE,25-Dec-2018,8.86,8.86,8.86,8.86,0
HIFR,25-Dec-2018,21.1,21.1,21.1,21.1,0
HIG,25-Dec-2018,40.76,40.76,40.76,40.76,0
HIG-G,25-Dec-2018,25.2,25.2,25.2,25.2,0
HIG.W,25-Dec-2018,37.38,37.38,37.38,37.38,0
HII,25-Dec-2018,177.03,177.03,177.03,177.03,0
HIL,25-Dec-2018,3.06,3.06,3.06,3.06,0
HIO,25-Dec-2018,4.21,4.21,4.21,4.21,0
HIVE,25-Dec-2018,3.21,3.21,3.21,3.21,0
HIW,25-Dec-2018,37.3,37.3,37.3,37.3,0
HIX,25-Dec-2018,5.49,5.49,5.49,5.49,0
HJV,25-Dec-2018,6.06,6.06,6.06,6.06,0
HK,25-Dec-2018,1.53,1.53,1.53,1.53,0
HK.W,25-Dec-2018,0.09,0.09,0.09,0.09,0
HL,25-Dec-2018,2.33,2.33,2.33,2.33,0
HL-B,25-Dec-2018,54.9,54.9,54.9,54.9,0
HLF,25-Dec-2018,55.99,55.99,55.99,55.99,0
HLI,25-Dec-2018,34.76,34.76,34.76,34.76,0
HLT,25-Dec-2018,66.51,66.51,66.51,66.51,0
HLX,25-Dec-2018,5.21,5.21,5.21,5.21,0
HMC,25-Dec-2018,25.47,25.47,25.47,25.47,0
HMI,25-Dec-2018,9.6,9.6,9.6,9.6,0
HML-A,25-Dec-2018,22.49,22.49,22.49,22.49,0
HMLP,25-Dec-2018,14.84,14.84,14.84,14.84,0
HMN,25-Dec-2018,36.02,36.02,36.02,36.02,0
HMY,25-Dec-2018,1.76,1.76,1.76,1.76,0
HNGR,25-Dec-2018,17.98,17.98,17.98,17.98,0
HNI,25-Dec-2018,33.29,33.29,33.29,33.29,0
HNP,25-Dec-2018,24.41,24.41,24.41,24.41,0
HOG,25-Dec-2018,31.91,31.91,31.91,31.91,0
HOME,25-Dec-2018,16.68,16.68,16.68,16.68,0
HON,25-Dec-2018,124.83,124.83,124.83,124.83,0
HOS,25-Dec-2018,1.16,1.16,1.16,1.16,0
HOV,25-Dec-2018,0.665,0.665,0.665,0.665,0
HP,25-Dec-2018,44.95,44.95,44.95,44.95,0
HPE,25-Dec-2018,12.27,12.27,12.27,12.27,0
HPF,25-Dec-2018,17.48,17.48,17.48,17.48,0
HPI,25-Dec-2018,17.35,17.35,17.35,17.35,0
HPP,25-Dec-2018,27.42,27.42,27.42,27.42,0
HPQ,25-Dec-2018,19.38,19.38,19.38,19.38,0
HPR,25-Dec-2018,2.11,2.11,2.11,2.11,0
HPS,25-Dec-2018,14.7,14.7,14.7,14.7,0
HQH,25-Dec-2018,16.79,16.79,16.79,16.79,0
HQL,25-Dec-2018,14.2,14.2,14.2,14.2,0
HR,25-Dec-2018,27.41,27.41,27.41,27.41,0
HRB,25-Dec-2018,23.63,23.63,23.63,23.63,0
HRC,25-Dec-2018,82.86,82.86,82.86,82.86,0
HRI,25-Dec-2018,24.75,24.75,24.75,24.75,0
HRL,25-Dec-2018,40.91,40.91,40.91,40.91,0
HRS,25-Dec-2018,127.26,127.26,127.26,127.26,0
HRTG,25-Dec-2018,14.06,14.06,14.06,14.06,0
HSB-A,25-Dec-2018,25.66,25.66,25.66,25.66,0
HSBC,25-Dec-2018,40.37,40.37,40.37,40.37,0
HSC,25-Dec-2018,19.05,19.05,19.05,19.05,0
HST,25-Dec-2018,15.94,15.94,15.94,15.94,0
HSY,25-Dec-2018,103.37,103.37,103.37,103.37,0
HT,25-Dec-2018,16.78,16.78,16.78,16.78,0
HT-C,25-Dec-2018,22.3,22.3,22.3,22.3,0
HT-D,25-Dec-2018,20.2,20.2,20.2,20.2,0
HT-E,25-Dec-2018,20.795,20.795,20.795,20.795,0
HTA,25-Dec-2018,24.48,24.48,24.48,24.48,0
HTD,25-Dec-2018,19.7,19.7,19.7,19.7,0
HTFA,25-Dec-2018,24.76,24.76,24.76,24.76,0
HTGC,25-Dec-2018,10.97,10.97,10.97,10.97,0
HTH,25-Dec-2018,16.6,16.6,16.6,16.6,0
HTY,25-Dec-2018,6.19,6.19,6.19,6.19,0
HTZ,25-Dec-2018,13.22,13.22,13.22,13.22,0
HUBB,25-Dec-2018,92.76,92.76,92.76,92.76,0
HUBS,25-Dec-2018,114.44,114.44,114.44,114.44,0
HUD,25-Dec-2018,15.65,15.65,15.65,15.65,0
HUM,25-Dec-2018,273.36,273.36,273.36,273.36,0
HUN,25-Dec-2018,18.14,18.14,18.14,18.14,0
HUYA,25-Dec-2018,15.55,15.55,15.55,15.55,0
HVT,25-Dec-2018,18.14,18.14,18.14,18.14,0
HVT.A,25-Dec-2018,19.34,19.34,19.34,19.34,0
HXL,25-Dec-2018,53.76,53.76,53.76,53.76,0
HY,25-Dec-2018,56.9,56.9,56.9,56.9,0
HYB,25-Dec-2018,7.27,7.27,7.27,7.27,0
HYI,25-Dec-2018,13.1,13.1,13.1,13.1,0
HYT,25-Dec-2018,9.01,9.01,9.01,9.01,0
HZN,25-Dec-2018,1.4,1.4,1.4,1.4,0
HZO,25-Dec-2018,17.37,17.37,17.37,17.37,0
I,25-Dec-2018,18.99,18.99,18.99,18.99,0
IAE,25-Dec-2018,8.5,8.5,8.5,8.5,0
IAG,25-Dec-2018,3.73,3.73,3.73,3.73,0
IBA,25-Dec-2018,38.08,38.08,38.08,38.08,0
IBM,25-Dec-2018,107.57,107.57,107.57,107.57,0
IBN,25-Dec-2018,9.98,9.98,9.98,9.98,0
IBP,25-Dec-2018,31.57,31.57,31.57,31.57,0
ICD,25-Dec-2018,2.97,2.97,2.97,2.97,0
ICE,25-Dec-2018,70.68,70.68,70.68,70.68,0
ICL,25-Dec-2018,5.18,5.18,5.18,5.18,0
IDA,25-Dec-2018,91.14,91.14,91.14,91.14,0
IDE,25-Dec-2018,11.27,11.27,11.27,11.27,0
IDT,25-Dec-2018,5.91,5.91,5.91,5.91,0
IEX,25-Dec-2018,118.64,118.64,118.64,118.64,0
IFF,25-Dec-2018,124.95,124.95,124.95,124.95,0
IFFT,25-Dec-2018,48.87,48.87,48.87,48.87,0
IFN,25-Dec-2018,21.67,21.67,21.67,21.67,0
IGA,25-Dec-2018,8.97,8.97,8.97,8.97,0
IGD,25-Dec-2018,5.58,5.58,5.58,5.58,0
IGI,25-Dec-2018,17.87,17.87,17.87,17.87,0
IGR,25-Dec-2018,6.08,6.08,6.08,6.08,0
IGT,25-Dec-2018,13.64,13.64,13.64,13.64,0
IHC,25-Dec-2018,36.47,36.47,36.47,36.47,0
IHD,25-Dec-2018,7.32,7.32,7.32,7.32,0
IHG,25-Dec-2018,51.37,51.37,51.37,51.37,0
IHIT,25-Dec-2018,9.98,9.98,9.98,9.98,0
IHTA,25-Dec-2018,9.17,9.17,9.17,9.17,0
IID,25-Dec-2018,5,5,5,5,0
IIF,25-Dec-2018,19.58,19.58,19.58,19.58,0
IIM,25-Dec-2018,13.37,13.37,13.37,13.37,0
IIP-A,25-Dec-2018,28.01,28.01,28.01,28.01,0
IIPR,25-Dec-2018,43.26,43.26,43.26,43.26,0
IMAX,25-Dec-2018,17.78,17.78,17.78,17.78,0
INB,25-Dec-2018,7.25,7.25,7.25,7.25,0
INF,25-Dec-2018,9.7,9.7,9.7,9.7,0
INFY,25-Dec-2018,9.08,9.08,9.08,9.08,0
ING,25-Dec-2018,10.38,10.38,10.38,10.38,0
INGR,25-Dec-2018,88.35,88.35,88.35,88.35,0
INN,25-Dec-2018,9.55,9.55,9.55,9.55,0
INN-D,25-Dec-2018,21.53,21.53,21.53,21.53,0
INN-E,25-Dec-2018,19.86,19.86,19.86,19.86,0
INS-A,25-Dec-2018,22.71,22.71,22.71,22.71,0
INSI,25-Dec-2018,17.66,17.66,17.66,17.66,0
INSP,25-Dec-2018,39.35,39.35,39.35,39.35,0
INST,25-Dec-2018,35.23,35.23,35.23,35.23,0
INSW,25-Dec-2018,16.74,16.74,16.74,16.74,0
INT,25-Dec-2018,19.87,19.87,19.87,19.87,0
INVH,25-Dec-2018,19.42,19.42,19.42,19.42,0
INXN,25-Dec-2018,51.22,51.22,51.22,51.22,0
IO,25-Dec-2018,4.85,4.85,4.85,4.85,0
IP,25-Dec-2018,37.56,37.56,37.56,37.56,0
IPG,25-Dec-2018,19.75,19.75,19.75,19.75,0
IPHI,25-Dec-2018,30.24,30.24,30.24,30.24,0
IPI,25-Dec-2018,2.63,2.63,2.63,2.63,0
IPL-D,25-Dec-2018,22.3,22.3,22.3,22.3,0
IPO.U,25-Dec-2018,10.19,10.19,10.19,10.19,0
IPO.W,25-Dec-2018,0.73,0.73,0.73,0.73,0
IPOA,25-Dec-2018,9.97,9.97,9.97,9.97,0
IQI,25-Dec-2018,11.22,11.22,11.22,11.22,0
IQV,25-Dec-2018,105.7,105.7,105.7,105.7,0
IR,25-Dec-2018,86.31,86.31,86.31,86.31,0
IRE-C,25-Dec-2018,22.91,22.91,22.91,22.91,0
IRET,25-Dec-2018,4.7,4.7,4.7,4.7,0
IRL,25-Dec-2018,7.89,7.89,7.89,7.89,0
IRM,25-Dec-2018,30.64,30.64,30.64,30.64,0
IRR,25-Dec-2018,4.18,4.18,4.18,4.18,0
IRS,25-Dec-2018,12.7,12.7,12.7,12.7,0
IRT,25-Dec-2018,9.05,9.05,9.05,9.05,0
ISD,25-Dec-2018,12.69,12.69,12.69,12.69,0
ISF,25-Dec-2018,25.11,25.11,25.11,25.11,0
ISG,25-Dec-2018,25.06,25.06,25.06,25.06,0
IT,25-Dec-2018,123.06,123.06,123.06,123.06,0
ITCB,25-Dec-2018,13.29,13.29,13.29,13.29,0
ITG,25-Dec-2018,29.96,29.96,29.96,29.96,0
ITGR,25-Dec-2018,70.09,70.09,70.09,70.09,0
ITT,25-Dec-2018,45.29,45.29,45.29,45.29,0
ITUB,25-Dec-2018,8.63,8.63,8.63,8.63,0
ITW,25-Dec-2018,118.95,118.95,118.95,118.95,0
IVC,25-Dec-2018,3.42,3.42,3.42,3.42,0
IVH,25-Dec-2018,11.84,11.84,11.84,11.84,0
IVR,25-Dec-2018,13.77,13.77,13.77,13.77,0
IVR-A,25-Dec-2018,24.34,24.34,24.34,24.34,0
IVR-B,25-Dec-2018,25.43,25.43,25.43,25.43,0
IVR-C,25-Dec-2018,23.82,23.82,23.82,23.82,0
IVZ,25-Dec-2018,15.71,15.71,15.71,15.71,0
IX,25-Dec-2018,67.03,67.03,67.03,67.03,0
JAG,25-Dec-2018,8.57,8.57,8.57,8.57,0
JAX,25-Dec-2018,8,8,8,8,0
JBGS,25-Dec-2018,33.75,33.75,33.75,33.75,0
JBK,25-Dec-2018,24.75,24.75,24.75,24.75,0
JBL,25-Dec-2018,23.03,23.03,23.03,23.03,0
JBN,25-Dec-2018,6.1,6.1,6.1,6.1,0
JBR,25-Dec-2018,6.16,6.16,6.16,6.16,0
JBT,25-Dec-2018,67.14,67.14,67.14,67.14,0
JCA-B,25-Dec-2018,21.5,21.5,21.5,21.5,0
JCAP,25-Dec-2018,19.54,19.54,19.54,19.54,0
JCE,25-Dec-2018,11.26,11.26,11.26,11.26,0
JCI,25-Dec-2018,28.51,28.51,28.51,28.51,0
JCO,25-Dec-2018,8.63,8.63,8.63,8.63,0
JCP,25-Dec-2018,1.02,1.02,1.02,1.02,0
JDD,25-Dec-2018,8.59,8.59,8.59,8.59,0
JE,25-Dec-2018,3.13,3.13,3.13,3.13,0
JE-A,25-Dec-2018,15.663,15.663,15.663,15.663,0
JEC,25-Dec-2018,55.24,55.24,55.24,55.24,0
JEF,25-Dec-2018,16.39,16.39,16.39,16.39,0
JELD,25-Dec-2018,13.47,13.47,13.47,13.47,0
JEMD,25-Dec-2018,7.55,7.55,7.55,7.55,0
JEQ,25-Dec-2018,6.69,6.69,6.69,6.69,0
JFR,25-Dec-2018,8.96,8.96,8.96,8.96,0
JGH,25-Dec-2018,13.32,13.32,13.32,13.32,0
JHAA,25-Dec-2018,10.4,10.4,10.4,10.4,0
JHB,25-Dec-2018,9.28,9.28,9.28,9.28,0
JHD,25-Dec-2018,9.91,9.91,9.91,9.91,0
JHG,25-Dec-2018,19.21,19.21,19.21,19.21,0
JHI,25-Dec-2018,13.61,13.61,13.61,13.61,0
JHS,25-Dec-2018,12.57,12.57,12.57,12.57,0
JHX,25-Dec-2018,10.21,10.21,10.21,10.21,0
JHY,25-Dec-2018,9.83,9.83,9.83,9.83,0
JILL,25-Dec-2018,4.87,4.87,4.87,4.87,0
JKS,25-Dec-2018,9.5,9.5,9.5,9.5,0
JLL,25-Dec-2018,123.19,123.19,123.19,123.19,0
JLS,25-Dec-2018,22.88,22.88,22.88,22.88,0
JMEI,25-Dec-2018,2.1,2.1,2.1,2.1,0
JMF,25-Dec-2018,7.52,7.52,7.52,7.52,0
JMLP,25-Dec-2018,5,5,5,5,0
JMM,25-Dec-2018,6.71,6.71,6.71,6.71,0
JMP,25-Dec-2018,4.06,4.06,4.06,4.06,0
JMPB,25-Dec-2018,24.87,24.87,24.87,24.87,0
JMPD,25-Dec-2018,20.37,20.37,20.37,20.37,0
JMT,25-Dec-2018,22.37,22.37,22.37,22.37,0
JNJ,25-Dec-2018,122.84,122.84,122.84,122.84,0
JNPR,25-Dec-2018,25.56,25.56,25.56,25.56,0
JOE,25-Dec-2018,13.07,13.07,13.07,13.07,0
JOF,25-Dec-2018,8.02,8.02,8.02,8.02,0
JP,25-Dec-2018,4.03,4.03,4.03,4.03,0
JPC,25-Dec-2018,8.02,8.02,8.02,8.02,0
JPI,25-Dec-2018,19.53,19.53,19.53,19.53,0
JPM,25-Dec-2018,92.14,92.14,92.14,92.14,0
JPM-A,25-Dec-2018,24.24,24.24,24.24,24.24,0
JPM-B,25-Dec-2018,25.47,25.47,25.47,25.47,0
JPM-D,25-Dec-2018,24.54,24.54,24.54,24.54,0
JPM-E,25-Dec-2018,25.15,25.15,25.15,25.15,0
JPM-F,25-Dec-2018,25.08,25.08,25.08,25.08,0
JPM-G,25-Dec-2018,25.17,25.17,25.17,25.17,0
JPM-H,25-Dec-2018,25.35,25.35,25.35,25.35,0
JPS,25-Dec-2018,7.79,7.79,7.79,7.79,0
JPT,25-Dec-2018,21.5,21.5,21.5,21.5,0
JQC,25-Dec-2018,7.37,7.37,7.37,7.37,0
JRI,25-Dec-2018,13.22,13.22,13.22,13.22,0
JRO,25-Dec-2018,8.82,8.82,8.82,8.82,0
JRS,25-Dec-2018,8.06,8.06,8.06,8.06,0
JSD,25-Dec-2018,13.77,13.77,13.77,13.77,0
JT,25-Dec-2018,4.05,4.05,4.05,4.05,0
JTA,25-Dec-2018,9.41,9.41,9.41,9.41,0
JTD,25-Dec-2018,12.69,12.69,12.69,12.69,0
JW.A,25-Dec-2018,45.26,45.26,45.26,45.26,0
JW.B,25-Dec-2018,46.54,46.54,46.54,46.54,0
JWN,25-Dec-2018,44.19,44.19,44.19,44.19,0
K,25-Dec-2018,55.82,55.82,55.82,55.82,0
KAI,25-Dec-2018,77.2,77.2,77.2,77.2,0
KAMN,25-Dec-2018,51.97,51.97,51.97,51.97,0
KAR,25-Dec-2018,45.82,45.82,45.82,45.82,0
KB,25-Dec-2018,42.53,42.53,42.53,42.53,0
KBH,25-Dec-2018,18.65,18.65,18.65,18.65,0
KBR,25-Dec-2018,14,14,14,14,0
KDMN,25-Dec-2018,2,2,2,2,0
KDP,25-Dec-2018,24.65,24.65,24.65,24.65,0
KEG,25-Dec-2018,2.17,2.17,2.17,2.17,0
KEM,25-Dec-2018,15.9,15.9,15.9,15.9,0
KEN,25-Dec-2018,14.6,14.6,14.6,14.6,0
KEP,25-Dec-2018,14.57,14.57,14.57,14.57,0
KEX,25-Dec-2018,62.49,62.49,62.49,62.49,0
KEY,25-Dec-2018,13.82,13.82,13.82,13.82,0
KEY-I,25-Dec-2018,25.16,25.16,25.16,25.16,0
KEY-J,25-Dec-2018,21.8,21.8,21.8,21.8,0
KEYS,25-Dec-2018,56.04,56.04,56.04,56.04,0
KF,25-Dec-2018,27.72,27.72,27.72,27.72,0
KFS,25-Dec-2018,1.87,1.87,1.87,1.87,0
KFY,25-Dec-2018,37.72,37.72,37.72,37.72,0
KGC,25-Dec-2018,3.3,3.3,3.3,3.3,0
KIM,25-Dec-2018,14.31,14.31,14.31,14.31,0
KIM-I,25-Dec-2018,23.2,23.2,23.2,23.2,0
KIM-J,25-Dec-2018,21.1,21.1,21.1,21.1,0
KIM-K,25-Dec-2018,21.4,21.4,21.4,21.4,0
KIM-L,25-Dec-2018,19.87,19.87,19.87,19.87,0
KIM-M,25-Dec-2018,20.2,20.2,20.2,20.2,0
KIO,25-Dec-2018,13.4,13.4,13.4,13.4,0
KKR,25-Dec-2018,18.68,18.68,18.68,18.68,0
KKR-A,25-Dec-2018,24.9,24.9,24.9,24.9,0
KKR-B,25-Dec-2018,25.19,25.19,25.19,25.19,0
KL,25-Dec-2018,25.52,25.52,25.52,25.52,0
KMB,25-Dec-2018,106.85,106.85,106.85,106.85,0
KMF,25-Dec-2018,8.62,8.62,8.62,8.62,0
KMI,25-Dec-2018,14.71,14.71,14.71,14.71,0
KMPA,25-Dec-2018,25.09,25.09,25.09,25.09,0
KMPR,25-Dec-2018,62.4,62.4,62.4,62.4,0
KMT,25-Dec-2018,30.82,30.82,30.82,30.82,0
KMX,25-Dec-2018,59.05,59.05,59.05,59.05,0
KN,25-Dec-2018,12.54,12.54,12.54,12.54,0
KNL,25-Dec-2018,16.15,16.15,16.15,16.15,0
KNOP,25-Dec-2018,17.28,17.28,17.28,17.28,0
KNX,25-Dec-2018,24.03,24.03,24.03,24.03,0
KO,25-Dec-2018,45.96,45.96,45.96,45.96,0
KODK,25-Dec-2018,2.7,2.7,2.7,2.7,0
KOF,25-Dec-2018,59.58,59.58,59.58,59.58,0
KOP,25-Dec-2018,16.08,16.08,16.08,16.08,0
KORS,25-Dec-2018,36.03,36.03,36.03,36.03,0
KOS,25-Dec-2018,3.65,3.65,3.65,3.65,0
KR,25-Dec-2018,26.6,26.6,26.6,26.6,0
KRA,25-Dec-2018,19.94,19.94,19.94,19.94,0
KRC,25-Dec-2018,59.46,59.46,59.46,59.46,0
KREF,25-Dec-2018,18.76,18.76,18.76,18.76,0
KRG,25-Dec-2018,13.79,13.79,13.79,13.79,0
KRO,25-Dec-2018,10.85,10.85,10.85,10.85,0
KRP,25-Dec-2018,13.92,13.92,13.92,13.92,0
KSM,25-Dec-2018,10.18,10.18,10.18,10.18,0
KSS,25-Dec-2018,59.79,59.79,59.79,59.79,0
KSU,25-Dec-2018,90.84,90.84,90.84,90.84,0
KSU.P,25-Dec-2018,24.6,24.6,24.6,24.6,0
KT,25-Dec-2018,14.29,14.29,14.29,14.29,0
KTF,25-Dec-2018,10.21,10.21,10.21,10.21,0
KTH,25-Dec-2018,30,30,30,30,0
KTN,25-Dec-2018,29.12,29.12,29.12,29.12,0
KTP,25-Dec-2018,6.85,6.85,6.85,6.85,0
KW,25-Dec-2018,17.43,17.43,17.43,17.43,0
KWR,25-Dec-2018,168.86,168.86,168.86,168.86,0
KYN,25-Dec-2018,12.52,12.52,12.52,12.52,0
KYN-F,25-Dec-2018,24.96,24.96,24.96,24.96,0
L,25-Dec-2018,42.54,42.54,42.54,42.54,0
LAC,25-Dec-2018,2.8,2.8,2.8,2.8,0
LAD,25-Dec-2018,70.39,70.39,70.39,70.39,0
LADR,25-Dec-2018,14.84,14.84,14.84,14.84,0
LAIX,25-Dec-2018,7.25,7.25,7.25,7.25,0
LAZ,25-Dec-2018,33.98,33.98,33.98,33.98,0
LB,25-Dec-2018,24.59,24.59,24.59,24.59,0
LBRT,25-Dec-2018,12.93,12.93,12.93,12.93,0
LC,25-Dec-2018,2.56,2.56,2.56,2.56,0
LCI,25-Dec-2018,4.58,4.58,4.58,4.58,0
LCII,25-Dec-2018,60.59,60.59,60.59,60.59,0
LDL,25-Dec-2018,19.6,19.6,19.6,19.6,0
LDOS,25-Dec-2018,50.54,50.54,50.54,50.54,0
LDP,25-Dec-2018,20.48,20.48,20.48,20.48,0
LEA,25-Dec-2018,116.96,116.96,116.96,116.96,0
LEAF,25-Dec-2018,6.79,6.79,6.79,6.79,0
LEE,25-Dec-2018,1.97,1.97,1.97,1.97,0
LEG,25-Dec-2018,33.97,33.97,33.97,33.97,0
LEJU,25-Dec-2018,1.17,1.17,1.17,1.17,0
LEN,25-Dec-2018,38.06,38.06,38.06,38.06,0
LEN.B,25-Dec-2018,30.46,30.46,30.46,30.46,0
LEO,25-Dec-2018,7.08,7.08,7.08,7.08,0
LFC,25-Dec-2018,10.22,10.22,10.22,10.22,0
LGC,25-Dec-2018,9.8,9.8,9.8,9.8,0
LGC.U,25-Dec-2018,10.1,10.1,10.1,10.1,0
LGC.W,25-Dec-2018,0.31,0.31,0.31,0.31,0
LGF.A,25-Dec-2018,14.39,14.39,14.39,14.39,0
LGF.B,25-Dec-2018,13.72,13.72,13.72,13.72,0
LGI,25-Dec-2018,12.9,12.9,12.9,12.9,0
LH,25-Dec-2018,120.82,120.82,120.82,120.82,0
LHC,25-Dec-2018,9.7,9.7,9.7,9.7,0
LHC.U,25-Dec-2018,10.2,10.2,10.2,10.2,0
LHC.W,25-Dec-2018,1.17,1.17,1.17,1.17,0
LII,25-Dec-2018,204.95,204.95,204.95,204.95,0
LIN,25-Dec-2018,148.13,148.13,148.13,148.13,0
LITB,25-Dec-2018,1.26,1.26,1.26,1.26,0
LKSD,25-Dec-2018,7.1,7.1,7.1,7.1,0
LL,25-Dec-2018,9.78,9.78,9.78,9.78,0
LLL,25-Dec-2018,164.06,164.06,164.06,164.06,0
LLY,25-Dec-2018,106.75,106.75,106.75,106.75,0
LM,25-Dec-2018,23.51,23.51,23.51,23.51,0
LMHA,25-Dec-2018,23.31,23.31,23.31,23.31,0
LMHB,25-Dec-2018,19.76,19.76,19.76,19.76,0
LMT,25-Dec-2018,245.22,245.22,245.22,245.22,0
LN,25-Dec-2018,32.47,32.47,32.47,32.47,0
LNC,25-Dec-2018,48.79,48.79,48.79,48.79,0
LNC.W,25-Dec-2018,55.5,55.5,55.5,55.5,0
LND,25-Dec-2018,3.98,3.98,3.98,3.98,0
LNN,25-Dec-2018,87.68,87.68,87.68,87.68,0
LNT,25-Dec-2018,41.21,41.21,41.21,41.21,0
LOMA,25-Dec-2018,9.65,9.65,9.65,9.65,0
LOR,25-Dec-2018,8.13,8.13,8.13,8.13,0
LOW,25-Dec-2018,85.96,85.96,85.96,85.96,0
LPG,25-Dec-2018,5.75,5.75,5.75,5.75,0
LPI,25-Dec-2018,3.04,3.04,3.04,3.04,0
LPL,25-Dec-2018,7.99,7.99,7.99,7.99,0
LPT,25-Dec-2018,40.46,40.46,40.46,40.46,0
LPX,25-Dec-2018,20.76,20.76,20.76,20.76,0
LRN,25-Dec-2018,22.62,22.62,22.62,22.62,0
LSI,25-Dec-2018,91.52,91.52,91.52,91.52,0
LTC,25-Dec-2018,40.59,40.59,40.59,40.59,0
LTHM,25-Dec-2018,12.3,12.3,12.3,12.3,0
LTM,25-Dec-2018,9.61,9.61,9.61,9.61,0
LTN,25-Dec-2018,10.04,10.04,10.04,10.04,0
LTN.P,25-Dec-2018,0.36,0.36,0.36,0.36,0
LTN.U,25-Dec-2018,10.7,10.7,10.7,10.7,0
LTN.W,25-Dec-2018,0.26,0.26,0.26,0.26,0
LUB,25-Dec-2018,1.38,1.38,1.38,1.38,0
LUV,25-Dec-2018,44.4,44.4,44.4,44.4,0
LVS,25-Dec-2018,48.44,48.44,48.44,48.44,0
LW,25-Dec-2018,71.53,71.53,71.53,71.53,0
LXFR,25-Dec-2018,16.76,16.76,16.76,16.76,0
LXFT,25-Dec-2018,30.37,30.37,30.37,30.37,0
LXP,25-Dec-2018,7.9,7.9,7.9,7.9,0
LXP-C,25-Dec-2018,48.685,48.685,48.685,48.685,0
LXU,25-Dec-2018,5.27,5.27,5.27,5.27,0
LYB,25-Dec-2018,78.52,78.52,78.52,78.52,0
LYG,25-Dec-2018,2.48,2.48,2.48,2.48,0
LYV,25-Dec-2018,46.2,46.2,46.2,46.2,0
LZB,25-Dec-2018,25.35,25.35,25.35,25.35,0
M,25-Dec-2018,28.15,28.15,28.15,28.15,0
MA,25-Dec-2018,174.65,174.65,174.65,174.65,0
MAA,25-Dec-2018,92.23,92.23,92.23,92.23,0
MAA-I,25-Dec-2018,63.11,63.11,63.11,63.11,0
MAC,25-Dec-2018,41.03,41.03,41.03,41.03,0
MAIN,25-Dec-2018,32.58,32.58,32.58,32.58,0
MAN,25-Dec-2018,62.59,62.59,62.59,62.59,0
MANU,25-Dec-2018,18.05,18.05,18.05,18.05,0
MAS,25-Dec-2018,27.54,27.54,27.54,27.54,0
MATX,25-Dec-2018,30.92,30.92,30.92,30.92,0
MAV,25-Dec-2018,10.3,10.3,10.3,10.3,0
MAXR,25-Dec-2018,10.22,10.22,10.22,10.22,0
MBI,25-Dec-2018,8.07,8.07,8.07,8.07,0
MBT,25-Dec-2018,6.99,6.99,6.99,6.99,0
MC,25-Dec-2018,32.96,32.96,32.96,32.96,0
MCA,25-Dec-2018,12.38,12.38,12.38,12.38,0
MCB,25-Dec-2018,30.08,30.08,30.08,30.08,0
MCC,25-Dec-2018,2.98,2.98,2.98,2.98,0
MCD,25-Dec-2018,170.28,170.28,170.28,170.28,0
MCI,25-Dec-2018,15.04,15.04,15.04,15.04,0
MCK,25-Dec-2018,108.23,108.23,108.23,108.23,0
MCN,25-Dec-2018,5.81,5.81,5.81,5.81,0
MCO,25-Dec-2018,129.35,129.35,129.35,129.35,0
MCR,25-Dec-2018,7.15,7.15,7.15,7.15,0
MCRN,25-Dec-2018,11.55,11.55,11.55,11.55,0
MCS,25-Dec-2018,37.44,37.44,37.44,37.44,0
MCV,25-Dec-2018,24.2,24.2,24.2,24.2,0
MCX,25-Dec-2018,24.3,24.3,24.3,24.3,0
MCY,25-Dec-2018,48.78,48.78,48.78,48.78,0
MD,25-Dec-2018,32.26,32.26,32.26,32.26,0
MDC,25-Dec-2018,26.16,26.16,26.16,26.16,0
MDLQ,25-Dec-2018,19.52,19.52,19.52,19.52,0
MDLX,25-Dec-2018,17.35,17.35,17.35,17.35,0
MDLY,25-Dec-2018,3.72,3.72,3.72,3.72,0
MDP,25-Dec-2018,47.99,47.99,47.99,47.99,0
MDR,25-Dec-2018,6.38,6.38,6.38,6.38,0
MDT,25-Dec-2018,85.8,85.8,85.8,85.8,0
MDU,25-Dec-2018,23.05,23.05,23.05,23.05,0
MED,25-Dec-2018,114.93,114.93,114.93,114.93,0
MEI,25-Dec-2018,21.38,21.38,21.38,21.38,0
MEN,25-Dec-2018,9.74,9.74,9.74,9.74,0
MER-K,25-Dec-2018,25.42,25.42,25.42,25.42,0
MET,25-Dec-2018,38.24,38.24,38.24,38.24,0
MET-A,25-Dec-2018,20.7,20.7,20.7,20.7,0
MET-E,25-Dec-2018,23.19,23.19,23.19,23.19,0
MFA,25-Dec-2018,6.54,6.54,6.54,6.54,0
MFA-B,25-Dec-2018,23.6,23.6,23.6,23.6,0
